name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,condition.text,condition.icon,condition.code,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669990530,2022-12-02 15:15,1669989600,2022-12-02 15:00,-3.0,26.6,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,9.4,15.1,90,E,1028.0,30.36,0.0,0.0,80,100,-7.5,18.5,10.0,6.0,2.0,11.0,17.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669990810,2022-12-02 15:20,1669990500,2022-12-02 15:15,-3.0,26.6,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,80,100,-7.5,18.5,10.0,6.0,2.0,11.0,17.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669991764,2022-12-02 15:36,1669991400,2022-12-02 15:30,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,80,100,-7.5,18.5,10.0,6.0,2.0,11.0,17.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669993743,2022-12-02 16:09,1669993200,2022-12-02 16:00,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,90,E,1028.0,30.36,0.0,0.0,86,100,-7.5,18.5,10.0,6.0,1.0,11.9,19.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669996148,2022-12-02 16:49,1669995900,2022-12-02 16:45,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,86,100,-7.5,18.5,9.0,5.0,1.0,11.9,19.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669996734,2022-12-02 16:58,1669995900,2022-12-02 16:45,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,86,100,-7.5,18.5,9.0,5.0,1.0,11.9,19.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669997135,2022-12-02 17:05,1669996800,2022-12-02 17:00,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,86,100,-7.7,18.2,9.0,5.0,1.0,12.3,19.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669998019,2022-12-02 17:20,1669997700,2022-12-02 17:15,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,10.5,16.9,70,ENE,1028.0,30.36,0.0,0.0,86,100,-7.7,18.2,8.0,4.0,1.0,12.3,19.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669999220,2022-12-02 17:40,1669998600,2022-12-02 17:30,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,10.5,16.9,70,ENE,1028.0,30.36,0.0,0.0,86,100,-7.7,18.2,8.0,4.0,1.0,12.3,19.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1669999630,2022-12-02 17:47,1669998600,2022-12-02 17:30,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,10.5,16.9,70,ENE,1028.0,30.36,0.0,0.0,86,100,-7.6,18.4,8.0,4.0,1.0,11.6,18.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670000964,2022-12-02 18:09,1670000400,2022-12-02 18:00,-4.0,24.8,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,10.5,16.9,90,E,1028.0,30.36,0.0,0.0,93,100,-8.9,16.0,7.0,4.0,1.0,11.9,19.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670004984,2022-12-02 19:16,1670004000,2022-12-02 19:00,-4.0,24.8,0,Light freezing rain,//cdn.weatherapi.com/weather/64x64/night/311.png,1198,9.4,15.1,70,ENE,1029.0,30.39,0.0,0.0,93,100,-8.9,16.0,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670005676,2022-12-02 19:27,1670004900,2022-12-02 19:15,-4.0,24.8,0,Light freezing rain,//cdn.weatherapi.com/weather/64x64/night/311.png,1198,10.5,16.9,90,E,1029.0,30.39,0.0,0.0,93,100,-8.9,16.0,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670007183,2022-12-02 19:53,1670006700,2022-12-02 19:45,-4.0,24.8,0,Light snow,//cdn.weatherapi.com/weather/64x64/night/326.png,1213,8.1,13.0,70,ENE,1029.0,30.39,0.0,0.0,100,100,-8.9,16.0,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670007863,2022-12-02 20:04,1670007600,2022-12-02 20:00,-4.0,24.8,0,Light snow,//cdn.weatherapi.com/weather/64x64/night/326.png,1213,8.1,13.0,70,ENE,1029.0,30.39,0.0,0.0,100,100,-8.8,16.2,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670008093,2022-12-02 20:08,1670007600,2022-12-02 20:00,-4.0,24.8,0,Light snow,//cdn.weatherapi.com/weather/64x64/night/326.png,1213,8.1,13.0,70,ENE,1029.0,30.39,0.0,0.0,100,100,-8.8,16.2,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670009199,2022-12-02 20:26,1670008500,2022-12-02 20:15,-3.0,26.6,0,Light freezing rain,//cdn.weatherapi.com/weather/64x64/night/311.png,1198,8.1,13.0,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.6,18.4,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670009911,2022-12-02 20:38,1670009400,2022-12-02 20:30,-3.0,26.6,0,Light freezing rain,//cdn.weatherapi.com/weather/64x64/night/311.png,1198,8.1,13.0,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.6,18.4,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670010660,2022-12-02 20:51,1670010300,2022-12-02 20:45,-3.0,26.6,0,Light freezing rain,//cdn.weatherapi.com/weather/64x64/night/311.png,1198,8.1,13.0,80,E,1028.0,30.36,0.0,0.0,93,100,-7.6,18.4,6.0,3.0,1.0,11.2,18.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670014023,2022-12-02 21:47,1670013900,2022-12-02 21:45,-3.0,26.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.4,18.7,6.0,3.0,1.0,10.5,16.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670014806,2022-12-02 22:00,1670013900,2022-12-02 21:45,-3.0,26.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.4,18.7,6.0,3.0,1.0,10.5,16.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670015968,2022-12-02 22:19,1670015700,2022-12-02 22:15,-3.0,26.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.3,18.8,7.0,4.0,1.0,10.1,16.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670016719,2022-12-02 22:31,1670016600,2022-12-02 22:30,-3.0,26.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.3,18.8,7.0,4.0,1.0,10.1,16.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670018294,2022-12-02 22:58,1670017500,2022-12-02 22:45,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.3,18.8,7.0,4.0,1.0,10.1,16.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670018917,2022-12-02 23:08,1670018400,2022-12-02 23:00,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.4,18.7,7.0,4.0,1.0,10.5,16.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670020149,2022-12-02 23:29,1670019300,2022-12-02 23:15,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,9.4,15.1,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.4,18.7,7.0,4.0,1.0,10.5,16.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670021863,2022-12-02 23:57,1670021100,2022-12-02 23:45,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,8.1,13.0,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.4,18.7,8.0,4.0,1.0,10.5,16.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670026399,2022-12-03 1:13,1670025600,2022-12-03 01:00,-3.0,26.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,5.6,9.0,70,ENE,1028.0,30.36,0.0,0.0,93,100,-7.3,18.8,8.0,4.0,1.0,10.3,16.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670054970,2022-12-03 9:09,1670054400,2022-12-03 09:00,-2.0,28.4,1,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png,1213,6.9,11.2,90,E,1027.0,30.33,0.0,0.0,93,75,-6.1,21.0,10.0,6.0,1.0,10.5,16.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670063908,2022-12-03 11:38,1670063400,2022-12-03 11:30,-1.0,30.2,1,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png,1213,6.9,11.2,90,E,1027.0,30.33,0.0,0.0,93,75,-4.7,23.5,6.0,3.0,1.0,9.4,15.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670094772,2022-12-03 20:12,1670094000,2022-12-03 20:00,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,110,ESE,1026.0,30.3,0.0,0.0,93,100,-2.1,28.1,4.5,2.0,1.0,11.6,18.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670113574,2022-12-04 1:26,1670112900,2022-12-04 01:15,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,12.5,20.2,130,SE,1026.0,30.3,0.0,0.0,93,100,-2.9,26.9,4.0,2.0,1.0,15.0,24.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670116818,2022-12-04 2:20,1670116500,2022-12-04 02:15,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.1,26.5,4.6,2.0,1.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670117027,2022-12-04 2:23,1670116500,2022-12-04 02:15,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,10.5,16.9,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.1,26.5,4.6,2.0,1.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670123726,2022-12-04 4:15,1670122800,2022-12-04 04:00,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,12.5,20.2,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.2,26.2,4.8,2.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670127448,2022-12-04 5:17,1670127300,2022-12-04 05:15,1.0,33.8,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,15.0,24.1,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.3,26.0,6.0,3.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670130848,2022-12-04 6:14,1670130000,2022-12-04 06:00,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,16.1,25.9,110,ESE,1026.0,30.3,0.0,0.0,93,100,-3.5,25.7,5.0,3.0,1.0,16.1,25.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670133615,2022-12-04 7:00,1670132700,2022-12-04 06:45,1.0,33.8,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,16.1,25.9,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.5,25.7,7.0,4.0,1.0,16.1,25.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670135506,2022-12-04 7:31,1670135400,2022-12-04 07:30,1.0,33.8,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,13.6,22.0,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.5,25.7,7.0,4.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670136360,2022-12-04 7:46,1670135400,2022-12-04 07:30,1.0,33.8,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,13.6,22.0,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.5,25.7,7.0,4.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670138799,2022-12-04 8:26,1670138100,2022-12-04 08:15,1.0,33.8,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,13.6,22.0,120,ESE,1026.0,30.3,0.0,0.0,93,100,-3.6,25.5,6.0,3.0,2.0,16.8,27.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670142727,2022-12-04 9:32,1670142600,2022-12-04 09:30,1.0,33.8,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,15.0,24.1,120,ESE,1027.0,30.33,0.0,0.0,93,100,-3.7,25.4,6.0,3.0,2.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670146870,2022-12-04 10:41,1670146200,2022-12-04 10:30,0.0,32.0,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9.0,50,NE,1023.0,30.21,0.0,0.0,100,100,-5.1,22.8,2.4,1.0,2.0,16.8,27.0
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670148488,2022-12-04 11:08,1670148000,2022-12-04 11:00,0.0,32.0,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,50,NE,1023.0,30.21,0.0,0.0,100,100,-5.1,22.8,2.2,1.0,2.0,15.0,24.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670148902,2022-12-04 11:15,1670148000,2022-12-04 11:00,0.0,32.0,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,50,NE,1023.0,30.21,0.0,0.0,100,100,-5.1,22.8,2.2,1.0,2.0,15.0,24.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670150036,2022-12-04 11:33,1670149800,2022-12-04 11:30,0.0,32.0,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,50,NE,1023.0,30.21,0.0,0.0,100,100,-5.1,22.9,2.6,1.0,1.0,15.0,24.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670150703,2022-12-04 11:45,1670149800,2022-12-04 11:30,0.0,32.0,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,50,NE,1023.0,30.21,0.0,0.0,100,100,-5.1,22.9,2.6,1.0,1.0,15.0,24.1
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670151918,2022-12-04 12:05,1670151600,2022-12-04 12:00,0.0,32.0,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,50,NE,1022.0,30.18,0.0,0.0,100,100,-5.2,22.7,2.7,1.0,2.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670155124,2022-12-04 12:58,1670154300,2022-12-04 12:45,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9.0,40,NE,1022.0,30.18,0.0,0.0,93,100,-3.9,25.0,2.6,1.0,2.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670155499,2022-12-04 13:04,1670155200,2022-12-04 13:00,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9.0,40,NE,1022.0,30.18,0.0,0.0,93,100,-4.0,24.8,2.6,1.0,2.0,15.9,25.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670156102,2022-12-04 13:15,1670155200,2022-12-04 13:00,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9.0,40,NE,1022.0,30.18,0.0,0.0,93,100,-4.0,24.8,2.6,1.0,2.0,15.9,25.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670158282,2022-12-04 13:51,1670157900,2022-12-04 13:45,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,40,NE,1022.0,30.18,0.0,0.0,93,100,-4.0,24.8,2.4,1.0,2.0,15.9,25.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670158805,2022-12-04 14:00,1670157900,2022-12-04 13:45,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,40,NE,1022.0,30.18,0.0,0.0,93,100,-4.0,24.8,2.4,1.0,2.0,15.9,25.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670159705,2022-12-04 14:15,1670158800,2022-12-04 14:00,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,40,NE,1022.0,30.18,0.0,0.0,93,100,-4.2,24.4,2.4,1.0,2.0,17.2,27.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670160605,2022-12-04 14:30,1670159700,2022-12-04 14:15,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,40,NE,1022.0,30.18,0.0,0.0,100,100,-4.2,24.4,2.5,1.0,2.0,17.2,27.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670161505,2022-12-04 14:45,1670160600,2022-12-04 14:30,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,40,NE,1022.0,30.18,0.0,0.0,100,100,-4.2,24.4,2.5,1.0,2.0,17.2,27.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670162405,2022-12-04 15:00,1670161500,2022-12-04 14:45,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9.0,50,NE,1022.0,30.18,0.0,0.0,100,100,-4.2,24.4,2.7,1.0,2.0,17.2,27.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670163305,2022-12-04 15:15,1670162400,2022-12-04 15:00,1.0,33.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9.0,50,NE,1022.0,30.18,0.0,0.0,100,100,-4.1,24.7,2.7,1.0,2.0,17.2,27.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670164204,2022-12-04 15:30,1670163300,2022-12-04 15:15,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,4.3,6.8,40,NE,1021.0,30.15,0.0,0.0,100,100,-4.1,24.7,2.8,1.0,2.0,17.2,27.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670165105,2022-12-04 15:45,1670164200,2022-12-04 15:30,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,4.3,6.8,40,NE,1021.0,30.15,0.0,0.0,100,100,-4.1,24.7,2.8,1.0,2.0,17.2,27.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670169806,2022-12-04 17:03,1670169600,2022-12-04 17:00,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,3.8,6.1,50,NE,1021.0,30.15,0.0,0.0,100,100,-4.1,24.7,3.3,2.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670171121,2022-12-04 17:25,1670170500,2022-12-04 17:15,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9.0,80,E,1021.0,30.15,0.0,0.0,100,100,-4.1,24.7,3.5,2.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670173593,2022-12-04 18:06,1670173200,2022-12-04 18:00,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,6.9,11.2,90,E,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,4.0,2.0,1.0,16.1,25.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670176512,2022-12-04 18:55,1670175900,2022-12-04 18:45,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,4.3,6.8,50,NE,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,4.0,2.0,1.0,16.1,25.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670179435,2022-12-04 19:43,1670178600,2022-12-04 19:30,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9.0,70,ENE,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,2.5,1.0,1.0,15.9,25.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670180847,2022-12-04 20:07,1670180400,2022-12-04 20:00,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9.0,80,E,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,2.5,1.0,1.0,18.6,29.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670181305,2022-12-04 20:15,1670180400,2022-12-04 20:00,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9.0,80,E,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,2.5,1.0,1.0,18.6,29.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670182202,2022-12-04 20:30,1670181300,2022-12-04 20:15,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9.0,90,E,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,3.0,1.0,1.0,18.6,29.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670183102,2022-12-04 20:45,1670182200,2022-12-04 20:30,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9.0,90,E,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,3.0,1.0,1.0,18.6,29.9
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670184006,2022-12-04 21:00,1670183100,2022-12-04 20:45,1.0,33.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,9.4,15.1,90,E,1021.0,30.15,0.0,0.0,100,100,-4.0,24.8,4.0,2.0,1.0,18.6,29.9
